id,text,english_text,url
vocabulary-sample-2119,خواستن، توانستن است.,"If you can desire it, you can achieve it.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2119.mp3
vocabulary-2209,لطفاً,please,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2209.mp3
vocabulary-sample-1804,لطفاً برایم توضیح دهید,Please explain it to me.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1804.mp3
1656067,غذا,food,https://d1pra95f92lrn3.cloudfront.net/audio/1656067.mp3
vocabulary-sample-1632,باید کمتر غذا بخورم تا لاغر شوم.,I must eat less food to lose weight.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1632.mp3
938279,آب,water,https://d1pra95f92lrn3.cloudfront.net/audio/938279.mp3
vocabulary-sample-2956,آب مایه حیات است.,Water is our lifeblood.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2956.mp3
vocabulary-sample-2925,آب، لطفاً.,"Water, please.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2925.mp3
vocabulary-2618,آوردن,to bring,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2618.mp3
vocabulary-sample-3683,شوهرش کیک رو (کیک را) آورد.,Her husband brought the cake.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3683.mp3
vocabulary-sample-3644,این کتاب رو هم بیار.,Bring this book too.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3644.mp3
vocabulary-sample-3534,اگر هر چه زودتر اسناد را برای من نیاوری، اخراجی.,"If you don't bring me the documents as soon as possible, you're fired.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3534.mp3
vocabulary-sample-3380,از ما خواسته شده تا برای خودمان نوشیدنی به مهمانی بیاوریم.,We were asked to bring our own drinks to the party.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3380.mp3
vocabulary-2619,چند لحظه,a few seconds,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2619.mp3
vocabulary-sample-2122,چند لحظه می تونی صبر کنی؟,Can you wait for a few seconds?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2122.mp3
transcript_555-1,جمشید؟ خودتی؟,Jamshid? Is that you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/1.mp3
transcript_555-2,آرش؟ خیلی وقته ندیدمت!,Arash? Long time no see!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/2.mp3
transcript_555-3,از دیدنت خیلی خوشحالم.,It's good to see you again!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/3.mp3
transcript_555-4,چقدر عوض شدی!,You've really changed a lot!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/4.mp3
transcript_555-5,تو هم همینطور!,You too!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/5.mp3
transcript_555-6,چه خبر؟ چه کارها می کنی؟,What's new? How are you doing?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/6.mp3
transcript_555-1,جَمشید؟ خُودِتی؟,Jamshid? Is that you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/1.mp3
transcript_555-2,آرَش؟ خِیلی وَقتِه نَدیدَمِت!,Arash? Long time no see!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/2.mp3
transcript_555-3,از دیدَنِت خِیلی خُوشحالمَ.,It's good to see you again!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/3.mp3
transcript_555-4,چِقدَر عَوَض شُدی!,You've really changed a lot!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/4.mp3
transcript_555-5,تُو همَ همَینطوُر!,You too!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/5.mp3
transcript_555-6,چِه خَبَر؟ چِه کارها می کُنی؟,What's new? How are you doing?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/6.mp3
transcript_555-1,jamshid? khodeti?,Jamshid? Is that you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/1.mp3
transcript_555-2,aarash? kheyli vaqte nadidamet!,Arash? Long time no see!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/2.mp3
transcript_555-3,az didanet kheyli khoshhaalam.,It's good to see you again!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/3.mp3
transcript_555-4,cheqadr avaz shodi!,You've really changed a lot!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/4.mp3
transcript_555-5,to ham hamintor!,You too!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/5.mp3
transcript_555-6,che khabar? che kaar-haa mikoni?,What's new? How are you doing?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_555/6.mp3
vocabulary-2621,خودت,yourself,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2621.mp3
vocabulary-sample-2124,از خودت بگو!,Tell me about yourself.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2124.mp3
vocabulary-2622,وقت,time,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2622.mp3
vocabulary-sample-2942,وقت ندارم.,I don't have time.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2942.mp3
vocabulary-sample-2125,وقت آزاد خود را چه کار می کنی؟,How do you spend your free time?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2125.mp3
vocabulary-2623,از دیدنت خیلی خوشحالم,It’s good to see you.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2623.mp3
vocabulary-sample-2126,از دیدنت خیلی خوشحالم.,It’s good to see you.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2126.mp3
vocabulary-2624,چقدر عوض شدی!,You’ve really changed a lot!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2624.mp3
vocabulary-sample-2127,چقدر عوض شدی!,You’ve really changed a lot!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2127.mp3
vocabulary-2205,چه,what,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2205.mp3
vocabulary-sample-1588,آنچه می گوئید درست است.,What you say is right.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1588.mp3
1807918,خبر,news,https://d1pra95f92lrn3.cloudfront.net/audio/1807918.mp3
vocabulary-sample-2128,خبر خوبت را به من هم بگو.,Tell your good news to me too.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2128.mp3
vocabulary-2626,کار کردن,to work,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2626.mp3
vocabulary-sample-2798,این کامپیوتر کار نمیکند.,This computer doesn't work.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2798.mp3
vocabulary-sample-2129,کار کردن باعث شادی می شود.,Working brings happiness.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2129.mp3
vocabulary-2627,چه کارها می کنی؟,How are you doing?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2627.mp3
vocabulary-sample-2130,چه کارها می کنی؟,What kinds of things do you do?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2130.mp3
transcript_556-1,وقتی بزرگ شدی می‌خواهی چه کاره بشی؟,What will you be when you grow up?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/1.mp3
transcript_556-2,من می‌خوام معلم بشم. تو چی؟,I want to be a teacher. And you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/2.mp3
transcript_556-3,من می‌خوام خلبان بشم.,I want to be a pilot.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/3.mp3
transcript_556-4,من هم می‌خوام دکتر بشم.,And I want to be a doctor.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/4.mp3
transcript_556-5,پدر من هم دکتره!,My father is a doctor too!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/5.mp3
transcript_556-1,وَقتی بُزُرگ شُدی می‌خواهی چِه کارِه بِشی؟,What will you be when you grow up?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/1.mp3
transcript_556-2,مَن می‌خوام مُعَلِم بِشَم. تُو چی؟,I want to be a teacher. And you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/2.mp3
transcript_556-3,مَن می‌خوام خَلَبان بِشَم.,I want to be a pilot.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/3.mp3
transcript_556-4,مَن هَم می‌خوام دُکتُر بِشَم.,And I want to be a doctor.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/4.mp3
transcript_556-5,پِدَرِ مَن هَم دُکتُرِه!,My father is a doctor too!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/5.mp3
transcript_556-1,vaqti bozorg shodi mikhaahi chekaare beshi?,What will you be when you grow up?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/1.mp3
transcript_556-2,man mikhaam mo'allem besham. to chi?,I want to be a teacher. And you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/2.mp3
transcript_556-3,man mikhaam khalabaan besham.,I want to be a pilot.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/3.mp3
transcript_556-4,man ham mikhaam doctor besham.,And I want to be a doctor.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/4.mp3
transcript_556-5,pedar-e man ham doctore!,My father is a doctor too!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_556/5.mp3
vocabulary-2628,وقتی,when,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2628.mp3
vocabulary-sample-2131,وقتی هوا خوب است، آسمان آبیست.,"When the weather is clear, the sky is blue.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2131.mp3
vocabulary-2629,بزرگ شدن,to grow up,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2629.mp3
vocabulary-sample-2132,فداکاری، نشانهٔ بزرگ شدن است.,Self-devotion is the sign of growing up.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2132.mp3
vocabulary-2630,می خواهی چه کاره بشی؟,What do you want to be?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2630.mp3
vocabulary-sample-2133,می‌خواهی چه کاره بشی؟,What do you want to be?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2133.mp3
vocabulary-2631,می خواهم ... بشم,I want to be a ...,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2631.mp3
vocabulary-sample-2134,می‌خواهم هنرپیشه بشم.,I want to become an actor.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2134.mp3
vocabulary-2632,تو چی؟ (تو چطور؟),What / How about you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2632.mp3
vocabulary-sample-2135,من پاییز را دوست دارم. تو چطور؟,I like autumn. How about you?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2135.mp3
755631,معلم,teacher,https://d1pra95f92lrn3.cloudfront.net/audio/755631.mp3
vocabulary-sample-3573,امروز معلم انگلیسی به مدرسه نیامد.,Today the English teacher didn't come to school.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3573.mp3
vocabulary-sample-3377,او در دانشکده معلم زبان انگلیسی است.,He is an English teacher at the college.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3377.mp3
vocabulary-sample-2970,معلم روی تخته سیاه می نویسد.,The teacher writes on the blackboard.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2970.mp3
vocabulary-2633,خلبان,pilot,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2633.mp3
vocabulary-sample-2136,خلبان در آسمان پرواز می کند.,The pilot flies in the sky.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2136.mp3
vocabulary-1820,دکتر,doctor,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/1820.mp3
vocabulary-sample-1647,الان دکتر می تواند شما را ببیند.,Now the doctor can see you.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1647.mp3
transcript_557-1,موبایل منو ندیدی؟ گم شده!,Have you seen my mobile phone? It's missing!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_557/1.mp3
transcript_557-2,روی میز رو نگاه کردی؟,Did you look on the table?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_557/2.mp3
transcript_557-3,آره، زیر تخت هم نیست.,"Yes, it's not under the bed either.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_557/3.mp3
transcript_557-4,شاید توی کیفت باشه؟,Maybe it's in your bag?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_557/4.mp3
transcript_557-5,آه، پیدا کردم!,"Oh, I found it!",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_557/5.mp3
